,club_name,long_name,player_face_url,club_logo_url,nation_flag_url
4640,Club Atlético Aldosivi,Emiliano Adrián Insúa Zapata,https://cdn.sofifa.net/players/179/696/22_120.png,https://cdn.sofifa.net/teams/111707/60.png,https://cdn.sofifa.net/flags/ar.png
130,Atlético de Madrid,José María Giménez de Vargas,https://cdn.sofifa.net/players/216/460/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/uy.png
5,Atlético de Madrid,Jan Oblak,https://cdn.sofifa.net/players/200/389/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/si.png
121,Atlético de Madrid,Yannick Ferreira Carrasco,https://cdn.sofifa.net/players/208/418/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/be.png
115,Atlético de Madrid,Stefan Savić,https://cdn.sofifa.net/players/204/639/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/me.png
8895,Wisła Kraków,Stefan Savić,https://cdn.sofifa.net/players/206/123/22_120.png,https://cdn.sofifa.net/teams/1873/60.png,https://cdn.sofifa.net/flags/at.png
1141,Real Sporting de Gijón,Iván Cuéllar Sacristán,https://cdn.sofifa.net/players/146/952/22_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png
262,Atlético de Madrid,Mario Hermoso Canseco,https://cdn.sofifa.net/players/229/668/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png
431,Atlético de Madrid,Šime Vrsaljko,https://cdn.sofifa.net/players/203/890/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/hr.png
177,Atlético de Madrid,Ángel Martín Correa,https://cdn.sofifa.net/players/214/997/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/ar.png
1994,RCD Espanyol de Barcelona,Francisco Mérida Pérez,https://cdn.sofifa.net/players/183/520/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png
175,Atlético de Madrid,Thomas Lemar,https://cdn.sofifa.net/players/213/565/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/fr.png
104,Atlético de Madrid,Kieran Trippier,https://cdn.sofifa.net/players/186/345/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/gb-eng.png
120,Atlético de Madrid,Felipe Augusto de Almeida Monteiro,https://cdn.sofifa.net/players/207/863/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/br.png
198,Atlético de Madrid,João Félix Sequeira,https://cdn.sofifa.net/players/242/444/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/pt.png
670,Rayo Vallecano,Radamel Falcao García Zárate,https://cdn.sofifa.net/players/167/397/22_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/co.png
1139,Fenerbahçe SK,José Ernesto Sosa,https://cdn.sofifa.net/players/143/121/22_120.png,https://cdn.sofifa.net/teams/326/60.png,https://cdn.sofifa.net/flags/ar.png
567,Granada CF,Santiago Arias Naranjo,https://cdn.sofifa.net/players/204/259/22_120.png,https://cdn.sofifa.net/teams/110832/60.png,https://cdn.sofifa.net/flags/co.png
386,Atlético de Madrid,Renan Augusto Lodi dos Santos,https://cdn.sofifa.net/players/251/573/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/br.png
288,Atlético de Madrid,Héctor Miguel Herrera López,https://cdn.sofifa.net/players/156/519/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/mx.png
412,Boca Juniors,Eduardo Antonio Salvio,https://cdn.sofifa.net/players/190/972/22_120.png,https://cdn.sofifa.net/teams/1877/60.png,https://cdn.sofifa.net/flags/ar.png
147,,Toby Alderweireld,https://cdn.sofifa.net/players/184/087/22_120.png,,https://cdn.sofifa.net/flags/be.png
1,FC Bayern München,Robert Lewandowski,https://cdn.sofifa.net/players/188/545/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/flags/pl.png
49,Borussia Dortmund,Mats Hummels,https://cdn.sofifa.net/players/178/603/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png
4619,Wisła Kraków,Jakub Błaszczykowski,https://cdn.sofifa.net/players/164/994/22_120.png,https://cdn.sofifa.net/teams/1873/60.png,https://cdn.sofifa.net/flags/pl.png
3909,Borussia Dortmund,Marcel Schmelzer,https://cdn.sofifa.net/players/188/802/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png
78,Manchester City,İlkay Gündoğan,https://cdn.sofifa.net/players/186/942/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/de.png
79,Borussia Dortmund,Marco Reus,https://cdn.sofifa.net/players/188/350/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png
2458,Antalyaspor,Nuri Şahin,https://cdn.sofifa.net/players/170/797/22_120.png,https://cdn.sofifa.net/teams/741/60.png,https://cdn.sofifa.net/flags/tr.png
76,Juventus,Leonardo Bonucci,https://cdn.sofifa.net/players/184/344/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png
37,Manchester United,Paul Pogba,https://cdn.sofifa.net/players/195/864/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/fr.png
388,Parma,Gianluigi Buffon,https://cdn.sofifa.net/players/001/179/22_120.png,https://cdn.sofifa.net/teams/50/60.png,https://cdn.sofifa.net/flags/it.png
413,Udinese Calcio,Roberto Maximiliano Pereyra,https://cdn.sofifa.net/players/193/061/22_120.png,https://cdn.sofifa.net/teams/55/60.png,https://cdn.sofifa.net/flags/ar.png
41,Juventus,Paulo Bruno Exequiel Dybala,https://cdn.sofifa.net/players/211/110/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/ar.png
153,Juventus,Alex Sandro Lobo Silva,https://cdn.sofifa.net/players/191/043/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/br.png
47,Juventus,Giorgio Chiellini,https://cdn.sofifa.net/players/138/956/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png
157,Juventus,Juan Guillermo Cuadrado Bello,https://cdn.sofifa.net/players/193/082/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/co.png
402,Cagliari,Diego Roberto Godín Leal,https://cdn.sofifa.net/players/182/493/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/uy.png
143,Villarreal CF,Sergio Asenjo Andrés,https://cdn.sofifa.net/players/178/750/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
1974,Rosario Central,Marco Gastón Ruben Rodríguez,https://cdn.sofifa.net/players/165/560/22_120.png,https://cdn.sofifa.net/teams/110580/60.png,https://cdn.sofifa.net/flags/ar.png
1970,Junior FC,Mario Sebastián Viera Galain,https://cdn.sofifa.net/players/161/663/22_120.png,https://cdn.sofifa.net/teams/101101/60.png,https://cdn.sofifa.net/flags/uy.png
959,AC Milan,Samuel Castillejo Azuaga,https://cdn.sofifa.net/players/210/617/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/es.png
2534,Tigres U.A.N.L.,Javier Ignacio Aquino Carmona,https://cdn.sofifa.net/players/192/350/22_120.png,https://cdn.sofifa.net/teams/1970/60.png,https://cdn.sofifa.net/flags/mx.png
573,Villarreal CF,Manuel Trigueros Muñoz,https://cdn.sofifa.net/players/206/545/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
540,Villarreal CF,Mario Gaspar Pérez Martínez,https://cdn.sofifa.net/players/192/789/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
738,Villarreal CF,Moisés Gómez Bordonado,https://cdn.sofifa.net/players/206/590/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
615,Manchester United,Eric Bertrand Bailly,https://cdn.sofifa.net/players/225/508/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/ci.png
562,Olympique de Marseille,Álvaro González Soberón,https://cdn.sofifa.net/players/202/935/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/es.png
620,West Ham United,Pablo Fornals Malla,https://cdn.sofifa.net/players/226/456/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/es.png
1140,SD Huesca,Andrés Eduardo Fernández Moreno,https://cdn.sofifa.net/players/146/296/22_120.png,https://cdn.sofifa.net/teams/110839/60.png,https://cdn.sofifa.net/flags/es.png
421,Beijing Guoan FC,Cédric Bakambu,https://cdn.sofifa.net/players/198/951/22_120.png,https://cdn.sofifa.net/teams/111768/60.png,https://cdn.sofifa.net/flags/cd.png
67,Manchester City,Rodrigo Hernández Cascante,https://cdn.sofifa.net/players/231/866/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/es.png
1761,Getafe CF,Enes Ünal,https://cdn.sofifa.net/players/223/197/22_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/tr.png
586,Villarreal CF,Rubén Peña Jiménez,https://cdn.sofifa.net/players/211/241/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
3006,Villarreal CF,Daniel Raba Antolín,https://cdn.sofifa.net/players/241/463/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
709,Bologna,Roberto Soriano,https://cdn.sofifa.net/players/193/361/22_120.png,https://cdn.sofifa.net/teams/189/60.png,https://cdn.sofifa.net/flags/it.png
1507,Orlando City Soccer Club,Alexandre Rodrigues da Silva,https://cdn.sofifa.net/players/180/175/22_120.png,https://cdn.sofifa.net/teams/112606/60.png,https://cdn.sofifa.net/flags/br.png
2292,CA Osasuna,Javier Ontiveros Parra,https://cdn.sofifa.net/players/231/640/22_120.png,https://cdn.sofifa.net/teams/479/60.png,https://cdn.sofifa.net/flags/es.png
281,Villarreal CF,Pau Francisco Torres,https://cdn.sofifa.net/players/241/464/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png
1123,Villarreal CF,Samuel Chimerenka Chukwueze,https://cdn.sofifa.net/players/246/172/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/ng.png
648,Villarreal CF,Pervis Josué Estupiñán Tenorio,https://cdn.sofifa.net/players/237/942/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/ec.png
2062,Al Nassr,José Ramiro Funes Mori,https://cdn.sofifa.net/players/199/667/22_120.png,https://cdn.sofifa.net/teams/112139/60.png,https://cdn.sofifa.net/flags/ar.png
683,Villarreal CF,Etienne Capoue,https://cdn.sofifa.net/players/178/213/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/fr.png
1891,Villarreal CF,Juan Marcos Foyth,https://cdn.sofifa.net/players/237/221/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/ar.png
2335,Vélez Sarsfield,Santiago Cáseres,https://cdn.sofifa.net/players/236/527/22_120.png,https://cdn.sofifa.net/teams/101088/60.png,https://cdn.sofifa.net/flags/ar.png
788,Olympique Lyonnais,Karl Brillant Toko Ekambi,https://cdn.sofifa.net/players/224/069/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/cm.png
3009,RCD Espanyol de Barcelona,Manuel Morlanes Ariño,https://cdn.sofifa.net/players/241/856/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png
2730,CD Leganés,Xavier Quintillà Guasch,https://cdn.sofifa.net/players/215/725/22_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/es.png
2471,San Lorenzo de Almagro,Cristian Eduardo Zapata Valencia,https://cdn.sofifa.net/players/177/983/22_120.png,https://cdn.sofifa.net/teams/1013/60.png,https://cdn.sofifa.net/flags/co.png
4729,Unión La Calera,Gonzalo Pablo Castellani,https://cdn.sofifa.net/players/198/426/22_120.png,https://cdn.sofifa.net/teams/112535/60.png,https://cdn.sofifa.net/flags/ar.png
7481,Adelaide United,Juan de Dios Prados López,https://cdn.sofifa.net/players/145/014/22_120.png,https://cdn.sofifa.net/teams/111393/60.png,https://cdn.sofifa.net/flags/es.png
5469,FC Cartagena,Rubén Castro Martín,https://cdn.sofifa.net/players/115/909/22_120.png,https://cdn.sofifa.net/teams/100851/60.png,https://cdn.sofifa.net/flags/es.png
4637,CD Lugo,Xavier Torres Buigues,https://cdn.sofifa.net/players/179/528/22_120.png,https://cdn.sofifa.net/teams/110831/60.png,https://cdn.sofifa.net/flags/es.png
2527,RCD Espanyol de Barcelona,Dídac Vilá Rosselló,https://cdn.sofifa.net/players/191/055/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png
1477,RCD Mallorca,Salvador Sevilla López,https://cdn.sofifa.net/players/158/144/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png
2501,Aytemiz Alanyaspor,Juan Francisco Moreno Fuertes,https://cdn.sofifa.net/players/188/135/22_120.png,https://cdn.sofifa.net/teams/113142/60.png,https://cdn.sofifa.net/flags/es.png
1006,Al Nassr,Petros Matheus dos Santos Araújo,https://cdn.sofifa.net/players/222/709/22_120.png,https://cdn.sofifa.net/teams/112139/60.png,https://cdn.sofifa.net/flags/br.png
