,x,y,player_name,team,position,foot,goals,agg_position
264,6.867221,6.8453074,Billy McKinlay,Leicester City,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
265,9.206915,3.6100836,Marcus Bent,Leicester City,Right Center Forward,Right Foot,0.0,Striker
266,7.087478,2.3527553,Paul Dickov,Leicester City,Left Center Forward,Right Foot,1.0,Striker
267,6.3549213,3.993918,Ole Gunnar Solskjær,Manchester United,Right Midfield,Right Foot,0.0,Right Wing
268,3.0669491,5.730063,Louis Saha,Fulham,Center Forward,Left Foot,0.5,Striker
269,-1.3314979,7.919582,Roy Carroll,Manchester United,Goalkeeper,Right Foot,0.0,Goalkeeper
270,7.183987,7.354146,Wes Brown,Manchester United,Right Center Back,Right Foot,0.0,Center Back
271,6.7764163,2.8540149,Darren Fletcher,Manchester United,Right Midfield,Right Foot,0.0,Right Wing
272,8.692593,5.998198,Roy Keane,Manchester United,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
273,5.2887955,8.29436,Mikaël Silvestre,Manchester United,Left Center Back,Left Foot,0.0,Center Back
274,3.545305,3.4479864,Gary Neville,Manchester United,Right Back,Right Foot,0.0,Right Back
275,7.3214965,5.3020396,Eric Daniel Djemba-Djemba,Manchester United,Right Center Midfield,Right Foot,0.0,Center Midfield
276,8.445847,4.108385,Dean Sturridge,Wolverhampton Wanderers,Right Midfield,Right Foot,0.0,Right Wing
277,6.535174,4.9418764,Shaun Newton,Wolverhampton Wanderers,Center Forward,Right Foot,0.0,Striker
278,9.101983,2.9674468,Jérémie Aliadière,Arsenal,Right Center Forward,Right Foot,0.0,Striker
279,-0.8026823,8.302455,Michael Oakes,Wolverhampton Wanderers,Goalkeeper,Left Foot,0.0,Goalkeeper
280,3.4338799,9.296766,Gaël Clichy,Arsenal,Left Back,Left Foot,0.0,Left Back
281,4.905557,4.553495,Oleg Luzhny,Wolverhampton Wanderers,Right Back,Right Foot,0.0,Right Back
282,8.1168585,2.6661892,Fredrik Ljungberg,Arsenal,Right Midfield,Right Foot,0.1538461538461538,Right Wing
283,8.948857,6.0501037,Ray Parlour,Arsenal,Right Midfield,Right Foot,0.0,Right Wing
284,7.6743264,4.502987,Paul Ince,Wolverhampton Wanderers,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
285,8.169491,4.1203566,Henri Camara,Wolverhampton Wanderers,Right Midfield,Right Foot,0.0,Right Wing
286,7.0477176,4.0442185,Steffen Iversen,Wolverhampton Wanderers,Left Center Forward,Right Foot,0.0,Striker
287,3.1220994,6.4101887,Mark Kennedy,Wolverhampton Wanderers,Left Midfield,Left Foot,0.0,Left Wing
288,-2.0312347,8.283898,Jens Lehmann,Arsenal,Goalkeeper,Right Foot,0.0,Goalkeeper
289,3.3996284,2.933817,Laureano Bisan-Etame Mayer,Arsenal,Right Back,Right Foot,0.0,Right Back
290,8.3249035,7.957612,Jody Craddock,Wolverhampton Wanderers,Right Center Back,Right Foot,0.0,Center Back
291,8.765537,3.2535348,Kenny Miller,Wolverhampton Wanderers,Center Forward,Right Foot,0.0,Striker
292,9.095391,6.499011,Patrick Vieira,Arsenal,Right Defensive Midfield,Right Foot,0.12,Defensive Midfield
293,9.490131,2.5883014,Carl Cort,Wolverhampton Wanderers,Left Center Forward,Right Foot,0.0,Striker
294,8.884153,8.939142,Kolo Habib Touré,Arsenal,Right Center Back,Right Foot,0.03125,Center Back
295,9.088384,6.9315305,Gilberto Aparecido da Silva,Arsenal,Left Defensive Midfield,Right Foot,0.1071428571428571,Defensive Midfield
296,7.6336327,8.489862,Paul Butler,Wolverhampton Wanderers,Left Center Back,Right Foot,0.0,Center Back
297,8.286365,4.9907913,Colin Cameron,Wolverhampton Wanderers,Left Center Midfield,Right Foot,0.0,Center Midfield
298,3.689921,3.862795,Denis Irwin,Wolverhampton Wanderers,Right Back,Right Foot,0.0,Right Back
299,7.5158463,5.9748316,Alex Rae,Wolverhampton Wanderers,Right Center Midfield,Right Foot,0.0,Center Midfield
300,-0.8244253,8.655965,Paul Jones,Wolverhampton Wanderers,Goalkeeper,Left Foot,0.0,Goalkeeper
301,3.788413,9.023091,Lee Naylor,Wolverhampton Wanderers,Left Back,Left Foot,0.0,Left Back
302,9.486409,2.6874237,Ioan Viorel Ganea,Wolverhampton Wanderers,Right Center Forward,Right Foot,1.0,Striker
303,9.759022,8.350437,"Sulzeer Jeremiah ""Sol"" Campbell",Arsenal,Left Center Back,Right Foot,0.0,Center Back
304,8.254893,2.0111692,Dennis Bergkamp,Arsenal,Right Center Forward,Right Foot,0.1538461538461538,Striker
305,4.9815955,4.684758,Timothy Castagne,Belgium,Right Wing Back,Right Foot,0.0,Right Back
306,-0.8500403,8.438908,Anton Shunin,Russia,Goalkeeper,Left Foot,0.0,Goalkeeper
307,7.950099,7.168136,Andrey Semenov,Russia,Right Center Back,Right Foot,0.0,Center Back
308,4.474603,6.376772,Przemysław Płacheta,Poland,Right Defensive Midfield,Left Foot,0.0,Defensive Midfield
309,6.8912354,4.5934896,Jakub Świerczok,Poland,Right Center Forward,Other,0.0,Striker
310,6.3999686,4.0861483,Adama Traoré Diarra,Spain,Left Wing,Right Foot,0.0,Left Wing
311,4.910453,4.602411,Leo Onni Artturi Väisänen,Finland,Right Wing Back,Not Specified,0.0,Right Back
312,6.390589,3.861791,Roland Varga,Hungary,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
313,6.567962,4.8360844,David Siger,Hungary,Right Center Midfield,Right Foot,0.0,Center Midfield
314,6.1951056,5.256154,James Forrest,Scotland,Right Wing Back,Right Foot,0.0,Right Back
315,7.269782,4.8140435,Jack Hendry,Scotland,Right Center Back,Right Foot,0.0,Center Back
316,5.17014,8.091047,Liam Cooper,Scotland,Left Center Back,Left Foot,0.0,Center Back
317,4.357646,6.2240434,Ryan Christie,Scotland,Left Center Forward,Left Foot,0.0,Striker
318,6.306669,4.9809475,Jens-Lys Michel Cajuste,Sweden,Right Defensive Midfield,Not Specified,0.0,Defensive Midfield
319,6.724841,5.349627,Ján Greguš,Slovakia,Center Forward,Right Foot,0.0,Striker
320,7.239658,3.9764168,Tomáš Suslov,Slovakia,Left Wing,Left Foot,0.0,Left Wing
321,7.631505,5.7928786,Jakub Hromada,Slovakia,Left Center Midfield,Right Foot,0.0,Center Midfield
322,6.8684664,4.3204637,Karim Onisiwo,Austria,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
323,6.893389,3.3698812,Valentino Lazaro,Austria,Right Center Forward,Right Foot,0.0,Striker
324,7.0025244,6.685231,Jakub Brabec,Czech Republic,Right Center Back,Right Foot,0.0,Center Back
325,6.44283,4.283754,Cody Mathès Gakpo,Netherlands,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
326,6.0014772,4.917952,Vlatko Stojanovski,North Macedonia,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
327,6.953286,3.9063432,Ferhan Hasani,North Macedonia,Right Wing,Right Foot,0.0,Right Wing
328,7.6589665,5.145671,Ryan Gravenberch,Netherlands,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
329,5.757067,5.066427,Julian Baumgartlinger,Austria,Right Center Midfield,Right Foot,0.0,Center Midfield
330,6.7752705,5.412587,Milan Ristovski,North Macedonia,Left Center Back,Not Specified,0.0,Center Back
331,5.7439466,5.0997524,Egzon Bejtulai,North Macedonia,Right Wing Back,Right Foot,0.0,Right Back
332,7.2511773,5.91513,Tihomir Kostadinov,North Macedonia,Center Forward,Right Foot,0.0,Striker
333,6.8162694,5.7950807,Philipp Lienhart,Austria,Right Center Back,Right Foot,0.0,Center Back
334,3.8569074,8.029231,Andreas Ulmer,Austria,Left Wing Back,Left Foot,0.0,Left Back
335,6.1998105,5.9671025,Paweł Dawidowicz,Poland,Left Center Back,Left Foot,0.0,Center Back
336,4.711981,5.994229,Karol Linetty,Poland,Left Center Midfield,Left Foot,0.5,Center Midfield
337,4.592795,3.1924891,Przemysław Frankowski,Poland,Left Center Midfield,Right Foot,0.0,Center Midfield
338,7.4623957,3.9406009,Kacper Kozłowski,Poland,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
339,4.443022,3.1706588,Mateusz Andrzej Klich,Poland,Right Center Midfield,Right Foot,0.0,Center Midfield
340,3.519516,8.776462,Tymoteusz Puchacz,Poland,Left Wing Back,Left Foot,0.0,Left Back
341,4.1780686,2.9824314,Kamil Jóźwiak,Poland,Right Wing Back,Right Foot,0.0,Right Back
342,2.9266555,5.812976,Karol Świderski,Poland,Right Center Forward,Left Foot,0.0,Striker
343,6.039107,2.6977153,Jakub Moder,Poland,Left Center Midfield,Right Foot,0.0,Center Midfield
344,5.8839917,5.309997,Rúben Diogo Da Silva Neves,Portugal,Right Center Midfield,Right Foot,0.0,Center Midfield
345,8.248395,4.380431,İbrahim Halil Dervişoğlu,Turkey,Left Midfield,Not Specified,0.0,Left Wing
346,3.8639932,9.085112,Cengiz Umut Meraş,Turkey,Left Back,Left Foot,0.0,Left Back
347,6.6968756,5.376849,Djibril Sow,Switzerland,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
348,5.6747932,5.1154714,Dylan Levitt,Wales,Left Defensive Midfield,Not Specified,0.0,Defensive Midfield
349,6.0467052,5.1477647,Gaetano Castrovilli,Italy,Right Center Midfield,Right Foot,0.0,Center Midfield
350,6.6517034,3.5443902,Giacomo Raspadori,Italy,Left Wing,Right Foot,0.0,Left Wing
351,6.53987,6.763207,Chris Gunter,Wales,Left Center Back,Right Foot,0.0,Center Back
352,8.330087,6.8705606,Ethan Ampadu,Wales,Center Back,Right Foot,0.0,Center Back
353,5.2984715,7.621082,Alessandro Bastoni,Italy,Left Center Back,Left Foot,0.0,Center Back
354,5.109145,4.707991,Marcel Halstenberg,Germany,Left Wing Back,Left Foot,0.0,Left Back
355,7.2696533,3.6126862,Rafael Alexandre Fernandes Ferreira da Silva,Portugal,Right Wing,Right Foot,0.0,Right Wing
356,6.410087,5.814429,Dávid Hancko,Slovakia,Left Back,Left Foot,0.0,Left Back
357,7.45139,4.83799,Michal Ďuriš,Slovakia,Center Forward,Right Foot,0.0,Striker
358,5.4411564,5.583866,László Bénes,Slovakia,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
359,8.706578,3.3585742,Lukáš Haraslín,Slovakia,Right Wing,Right Foot,0.0,Right Wing
360,6.693333,2.333595,Róbert Mak,Slovakia,Left Wing,Right Foot,0.0,Left Wing
361,8.60291,2.9175372,Ondrej Duda,Slovakia,Center Forward,Right Foot,0.0,Striker
362,7.6028495,5.097627,Martin Koscelník,Slovakia,Right Back,Right Foot,0.0,Right Back
363,-1.697271,8.20408,Martin Dúbravka,Slovakia,Goalkeeper,Right Foot,0.0,Goalkeeper
364,8.81853,4.948027,Juraj Kucka,Slovakia,Right Center Midfield,Right Foot,0.0,Center Midfield
365,3.4197342,3.486166,Tomáš Hubočan,Slovakia,Left Back,Right Foot,0.0,Left Back
366,8.237878,7.7542877,Milan Škriniar,Slovakia,Left Center Back,Right Foot,0.3333333333333333,Center Back
367,4.0011153,3.4203787,Peter Pekarík,Slovakia,Right Back,Right Foot,0.0,Right Back
368,8.8762665,7.522153,Ľubomír Šatka,Slovakia,Right Center Back,Right Foot,0.0,Center Back
369,6.8409705,5.751188,Patrik Hrošovský,Slovakia,Left Center Midfield,Right Foot,0.0,Center Midfield
370,3.8168595,6.288927,Marek Hamšík,Slovakia,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
371,6.21439,5.055977,Nicolai Møller Boilesen,Denmark,Left Wing Back,Left Foot,0.0,Left Back
372,5.1382265,5.8352475,David Brooks,Wales,Left Wing,Left Foot,0.0,Left Wing
373,6.510034,4.4488316,Tyler Roberts,Wales,Center Forward,Right Foot,0.0,Striker
374,4.843156,6.1434646,Harry Wilson,Wales,Left Center Midfield,Left Foot,0.0,Center Midfield
375,4.2253947,3.052329,Neco Williams,Wales,Left Wing Back,Right Foot,0.0,Left Back
376,-2.2189329,7.9562316,Danny Ward,Wales,Goalkeeper,Right Foot,0.0,Goalkeeper
377,3.7469935,3.3500938,Connor Roberts,Wales,Right Back,Right Foot,0.25,Right Back
378,8.547107,6.539012,Joseff Morrell,Wales,Right Center Midfield,Right Foot,0.0,Center Midfield
379,8.768896,8.755432,Joe Rodon,Wales,Left Center Back,Right Foot,0.0,Center Back
380,7.0093784,2.2179177,Daniel James,Wales,Left Wing,Right Foot,0.0,Left Wing
381,3.6901894,9.215384,Ben Davies,Wales,Left Back,Left Foot,0.0,Left Back
382,8.322085,6.8733907,Joe Allen,Wales,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
383,10.413687,2.7008345,Kieffer Roberto Francisco Moore,Wales,Center Forward,Right Foot,0.25,Striker
384,8.971522,8.723498,Christopher James Mepham,Wales,Right Center Back,Right Foot,0.0,Center Back
385,8.707898,2.9898148,Aaron Ramsey,Wales,Left Center Midfield,Right Foot,0.25,Center Midfield
386,8.432522,3.4440546,Michael Krmenčík,Czech Republic,Center Forward,Left Foot,0.0,Striker
387,6.0026364,4.987829,Michal Sadílek,Czech Republic,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
388,4.262478,6.728759,Steven Berghuis,Netherlands,Left Back,Left Foot,0.0,Left Back
389,3.5892937,3.6082962,Pavel Kadeřábek,Czech Republic,Left Back,Right Foot,0.0,Left Back
390,3.9874167,6.6628757,Antonín Barák,Czech Republic,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
391,9.100327,7.596643,Matthijs de Ligt,Netherlands,Center Back,Right Foot,0.0,Center Back
392,7.145472,3.9332154,Marcus Thuram,France,Left Midfield,Left Foot,1.0,Left Wing
393,9.394061,4.195651,Christian Fassnacht,Switzerland,Right Center Forward,Right Foot,0.0,Striker
394,8.149165,2.356134,Donyell Malen,Netherlands,Left Center Forward,Right Foot,0.0,Striker
395,6.661628,5.8375373,Joël Veltman,Netherlands,Right Center Back,Right Foot,0.0,Center Back
396,5.477152,5.9815536,Nathan Aké,Netherlands,Left Center Back,Left Foot,0.0,Center Back
397,4.4627037,7.6724668,Owen Wijndal,Netherlands,Left Wing Back,Left Foot,0.0,Left Back
398,3.5030727,8.626807,Patrick van Aanholt,Netherlands,Left Wing Back,Left Foot,0.0,Left Back
399,5.9288263,5.4032955,Oleksandr Zubkov,Ukraine,Left Wing,Left Foot,0.0,Left Wing
400,9.368401,3.066216,Wout Weghorst,Netherlands,Right Center Forward,Right Foot,0.25,Striker
401,3.7235522,3.0136912,Denzel Dumfries,Netherlands,Right Wing Back,Right Foot,0.5,Right Back
402,-2.143507,8.139503,Maarten Stekelenburg,Netherlands,Goalkeeper,Right Foot,0.0,Goalkeeper
403,8.28953,6.3929973,Jurriën Maduro,Netherlands,Right Center Back,Right Foot,0.0,Center Back
404,9.031784,7.4674544,Marten de Roon,Netherlands,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
405,9.308328,8.282726,Stefan de Vrij,Netherlands,Right Center Back,Right Foot,0.0,Center Back
406,5.293949,8.273979,Daley Blind,Netherlands,Left Center Back,Left Foot,0.0,Center Back
407,8.115842,2.0076735,Memphis Depay,Netherlands,Left Center Forward,Right Foot,0.5,Striker
408,6.606954,4.6707463,Dominic Calvert-Lewin,England,Center Forward,Head,0.0,Striker
409,6.321175,4.7735224,Andreas Skov Olsen,Denmark,Center Forward,Left Foot,0.0,Striker
410,5.684798,5.0767794,Eduard Sobol,Ukraine,Center Attacking Midfield,Not Specified,0.0,Attacking Midfield
411,7.0306993,4.179159,Ivan Trichkovski,North Macedonia,Left Center Midfield,Not Specified,0.0,Center Midfield
412,6.657232,5.7515473,Kire Ristevski,North Macedonia,Right Defensive Midfield,Left Foot,0.0,Defensive Midfield
413,6.4130383,5.396524,Daniel Avramovski,North Macedonia,Left Defensive Midfield,Left Foot,0.0,Defensive Midfield
414,8.326589,2.2382355,Aleksandar Trajkovski,North Macedonia,Left Center Forward,Right Foot,0.0,Striker
415,7.418141,3.7211626,Darko Churlinov,North Macedonia,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
416,7.3206086,6.251242,Stefan Spirovski,North Macedonia,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
417,8.327556,6.1340623,Arijan Ademi,North Macedonia,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
418,3.3774085,8.848521,Ezgjan Alioski,North Macedonia,Left Wing Back,Left Foot,0.3333333333333333,Left Back
419,8.679596,3.3453488,Eljif Elmas,North Macedonia,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
420,7.2143054,3.5324621,Boban Nikolov,North Macedonia,Right Wing Back,Right Foot,0.0,Right Back
421,3.4834437,2.77786,Stefan Ristovski,North Macedonia,Right Center Back,Right Foot,0.0,Center Back
422,8.444001,8.021343,Visar Musliu,North Macedonia,Left Center Back,Right Foot,0.0,Center Back
423,8.988048,7.5569677,Darko Velkovski,North Macedonia,Center Back,Right Foot,0.0,Center Back
424,6.2165895,2.5243037,Billy Gilmour,Scotland,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
425,6.7633204,5.657631,Reece James,England,Right Back,Right Foot,0.0,Right Back
426,6.801217,4.2513285,Tamás Cseri,Hungary,Left Center Midfield,Left Foot,0.0,Center Midfield
427,3.9030704,7.9508414,Adrien Rabiot,France,Left Center Midfield,Left Foot,0.0,Center Midfield
428,5.3142796,7.276457,Marlos Romero Bonfim,Ukraine,Left Wing,Left Foot,0.0,Left Wing
429,3.559307,8.793674,Vitalii Mykolenko,Ukraine,Left Back,Left Foot,0.0,Left Back
430,7.92027,3.9069667,Marcus Forss,Finland,Left Center Forward,Other,0.0,Striker
431,6.731727,6.041694,Hans Vanaken,Belgium,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
432,6.1480565,4.8135605,Christian Benteke Liolo,Belgium,Center Forward,Right Foot,0.0,Striker
433,6.6994157,3.8273776,Nikolai Alho,Finland,Left Wing Back,Right Foot,0.0,Left Back
434,5.2985272,7.577959,Tim Sparv,Finland,Center Defensive Midfield,Left Foot,0.0,Defensive Midfield
435,4.2542996,3.877865,Leandro Trossard,Belgium,Right Wing Back,Right Foot,0.0,Right Back
436,8.697061,7.587242,Jason Denayer,Belgium,Center Back,Right Foot,0.0,Center Back
437,8.545394,3.9022858,Matěj Vydra,Czech Republic,Left Center Forward,Right Foot,0.0,Striker
438,5.347074,8.195904,Tyrone Mings,England,Left Center Back,Left Foot,0.0,Center Back
439,8.400139,3.9492922,Tomáš Pekhart,Czech Republic,Center Forward,Right Foot,0.0,Striker
440,9.220543,4.0963283,Adam Hložek,Czech Republic,Left Wing,Left Foot,0.0,Left Wing
441,7.571913,3.7338219,Jude Bellingham,England,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
442,8.162414,5.2027903,Alex Král,Czech Republic,Right Center Midfield,Right Foot,0.0,Center Midfield
443,6.6977677,2.5502849,Petr Ševčík,Czech Republic,Left Wing,Right Foot,0.0,Left Wing
444,6.759606,2.5421116,Vladimír Darida,Czech Republic,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
445,8.391161,6.1548524,Tomáš Holeš,Czech Republic,Right Center Midfield,Right Foot,0.2,Center Midfield
446,9.446724,8.7470255,Tomáš Kalas,Czech Republic,Left Center Back,Right Foot,0.0,Center Back
447,8.182766,2.9301908,Lukáš Masopust,Czech Republic,Right Wing,Right Foot,0.0,Right Wing
448,3.618036,3.7540092,Jan Bořil,Czech Republic,Left Back,Right Foot,0.0,Left Back
449,3.8629997,2.795956,Vladimír Coufal,Czech Republic,Right Back,Right Foot,0.0,Right Back
450,3.247504,6.6706357,Jakub Jankto,Czech Republic,Left Wing,Left Foot,0.0,Left Wing
451,8.25937,7.345878,Tomáš Souček,Czech Republic,Left Center Midfield,Right Foot,0.0,Center Midfield
452,9.4013195,8.672498,Ondrej Celustka,Czech Republic,Right Center Back,Right Foot,0.0,Center Back
453,2.7995822,5.8435297,Patrik Schick,Czech Republic,Center Forward,Left Foot,1.0,Striker
454,8.795656,3.788645,Kevin Nisbet,Scotland,Right Center Forward,Right Foot,0.0,Striker
455,5.0191526,4.595181,Nathan Patterson,Scotland,Right Wing Back,Right Foot,0.0,Right Back
456,6.7967467,2.6812398,Ryan Fraser,Scotland,Left Center Midfield,Right Foot,0.0,Center Midfield
457,4.8791614,4.6861444,Borna Barišić,Croatia,Left Back,Left Foot,0.0,Left Back
458,5.8311615,6.5876102,Scott McKenna,Scotland,Center Back,Left Foot,0.0,Center Back
459,10.397118,2.7795105,Lyndon Dykes,Scotland,Right Center Forward,Right Foot,0.0,Striker
460,8.336889,5.79425,Scott McTominay,Scotland,Right Center Back,Right Foot,0.0,Center Back
461,3.7527947,6.7962604,Callum William McGregor,Scotland,Center Defensive Midfield,Left Foot,0.3333333333333333,Defensive Midfield
462,-2.0871902,7.612464,David Marshall,Scotland,Goalkeeper,Right Foot,0.0,Goalkeeper
463,8.361303,8.003759,Grant Hanley,Scotland,Center Back,Right Foot,0.0,Center Back
464,3.9483893,6.455862,John McGinn,Scotland,Right Center Midfield,Left Foot,0.0,Center Midfield
465,9.128095,2.9019861,Che Adams,Scotland,Left Center Forward,Right Foot,0.0,Striker
466,3.6529298,3.5433414,"Stephen O""Donnell",Scotland,Right Wing Back,Right Foot,0.0,Right Back
467,4.4913507,8.511218,Kieran Tierney,Scotland,Left Center Back,Left Foot,0.0,Center Back
468,6.9469094,2.7687526,Stuart Armstrong,Scotland,Left Center Midfield,Right Foot,0.0,Center Midfield
469,9.287318,3.3753855,Nemanja Nikolić,Hungary,Left Center Forward,Head,0.0,Striker
470,4.0149307,3.477223,Gergő Lovrencsics,Hungary,Right Center Midfield,Right Foot,0.0,Center Midfield
471,6.777806,4.319234,Kevin Varga,Hungary,Left Center Forward,Right Foot,0.0,Striker
472,7.9644537,4.7776604,Kevin Volland,Germany,Left Wing Back,Right Foot,0.0,Left Back
